GenestoSearch,CAZyme,Geneid,Chr,Start,End,Strand,Length,n1,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7
k141_3505240_2,GH43_8,3496590_2,k141_3505240,584,1609,+,1026,0,0,0.000318699333337785,0,0,0.000148569518242372,0.000600348253759017,0.000156883055108932,0.00103484069250289,0.000198641483051478,0.000555113617744658,0.000143905177685104,0.000139011925897991,0,0.000966822108102492
k141_3505743_2,GH73,3497093_2,k141_3505743,259,1287,-,1029,0,0,0,0,0.000598166135825605,0,0.000119719593460982,0.000938554020651686,0,0,0.00018449840356528,0.000430456887186345,0.000138606643315198,0,0.000192800676951051
k141_3507163_1,GH16,3498505_1,k141_3507163,138,1007,-,870,0,0.000211120716546013,0.000187922710347453,0,0,0.00017520956978928,0.000141599381231437,0.00018501380981812,0.000610199166958601,0.000702779867623506,0.000436434154640627,0.000169708864718295,0.000655752809063628,0.000379367961700341,0.000228036662738657
k141_3514841_2,GH23,3506158_2,k141_3514841,277,2574,-,2298,0,0.00151863596366649,0.000355728368151183,0.000386965740350794,0.000133923619182887,0.000464328233253574,0,0.000770488320260838,0.000115507675207568,0,0.000165229640790838,0.000578250831481395,0.000124130753673924,7.18124731678192e-05,8.63324180081076e-05
k141_3518018_10,GH2,3509330_10,k141_3518018,7355,9676,-,2322,0,0.000870122849847263,0.00126738572094794,0.000893587553729955,0.0001325393957288,0.000196940989298027,0.000159162095182623,0.000554563357594364,0.000114313797427645,0.000175543636185027,8.17609204430116e-05,0.000190758026233742,0.000307119371169981,0.000142140450766278,0.000341760373096695
k141_3519203_1,GH78,3510514_1,k141_3519203,3,2276,-,2274,0,0.000323087112392315,0.000287586205808766,0.00013034993716302,0.000541348244295996,0.000603294165105567,0.000216695622992701,0.000212350942667235,0.000466907014295499,0.00053774712826073,0.000250460233863685,0.000389569161754396,0.000313602101959848,0.000290281553807649,0.000959679359018885
k141_3519203_1,CBM67,3510514_1,k141_3519203,3,2276,-,2274,0,0.000323087112392315,0.000287586205808766,0.00013034993716302,0.000541348244295996,0.000603294165105567,0.000216695622992701,0.000212350942667235,0.000466907014295499,0.00053774712826073,0.000250460233863685,0.000389569161754396,0.000313602101959848,0.000290281553807649,0.000959679359018885
k141_35206_2,GH0,35108_2,k141_35206,420,2624,+,2205,0,0.000583095312365179,0.000667317379601158,0.000336072286971324,0.000279144196718616,0.000553042451579767,0,0.00021899593815206,0.000722276564971405,0.000184858196472396,0.000344397019988522,0.000602639642060883,0.000258732400855037,0.000149682597133468,0.000359894596975295
k141_3520835_1,GH18,3512138_1,k141_3520835,65,1294,+,1230,0,0,0,0.000120494210206792,0.000500417035580933,0.00111535848085371,0.00030046697968622,0.00104690741165375,0.000215802144412188,0.000165696066350258,0.000308697328892151,0.000720227864902031,0.000231912578815185,0.000805000308973895,0.00080647112431964
k141_3521278_4,GH23,3512580_4,k141_3521278,1646,3982,+,2337,0,0,0,0,0.00013168869357393,0.000978384632327812,5.27135052081088e-05,0.000482128413261595,0,0,0.00048741683509287,0.000379067297316858,0.000183088878011988,0.000423684373144155,8.48916972968042e-05
k141_3523909_1,GH0,3515207_1,k141_3523909,95,2299,+,2205,0,8.32993303378827e-05,7.41463755112398e-05,0.000470501201759854,0.000279144196718616,0.000622172758027238,0.000670429723381498,0.000145997292101373,0,0,0,0.000535679681831896,0.000452781701496314,0.000224523895700202,8.99736492438237e-05
k141_3524490_2,GH103,3515784_2,k141_3524490,698,1186,+,489,0,0,0.00167170509204789,0.000606167192451346,0.00188807654529002,0.000935167642433578,0.00251925279491514,0.00197499404345723,0.0010856304197423,0.00250068909951923,0.00116471691575873,0.00150968008491734,0.00145834597107709,0.00134989826862698,0.000811418799928963
k141_3529143_1,GH9,3520429_1,k141_3529143,384,1619,+,1236,0,0.00163464826646063,0.000925929859236235,0.0017986393028441,0.000871478696673105,0.000863289870563683,0.000598016804229856,0.00156273800525985,0.00107377280593443,0.000659566866054423,0.000614397596338748,0.00155291849511643,0.000692360368792908,0.00133515423413955,0.000642044972759325
k141_3529477_1,CBM50,3520762_1,k141_3529477,1,1278,-,1278,0,0.0012934860802467,0.000767571633813539,0.0011596860606757,0.0019264881181989,0.00119274120279087,0.00115672733963709,0.00264491573190692,0.00186927209596473,0.00287050931846221,0.00178261837810961,0.00173294263268681,0.00245522471938142,0.00232429666675561,0.00155236225808006
k141_3529480_3,GH1,3520765_3,k141_3529480,2750,4222,-,1473,0,0.00236919582111717,0.000332979140534183,0.000503081733042614,0.00104465878099889,0.000931358405600854,0.000501798214547252,0.00098347463060141,0.000360402766635426,0.000138361277400419,0.00103108680118763,0.00230541370197765,0.00164605974983894,0.000896266467560888,0.00094279923698467
k141_3529480_4,GH16,3520765_4,k141_3529480,4374,5363,-,990,0,0.00166977293995483,0.000330288400004614,0.000898229566996085,0.00124346051265565,0.000923832277070747,0.000497743279480203,0.00113811525433571,0.00107247126313936,0.000411729619415792,0.000958832612468045,0.00104396665266102,0.000864401430129328,0.000666767932685448,0.00160316684107177
k141_3531676_2,GH109,3522956_2,k141_3531676,1318,2739,-,1422,0,0.000258333366237737,0.00068984286076913,0,0.000649275267684122,0,8.66325328209215e-05,0.00045277641221312,0.000186664302128686,0.000716618008476852,0.000534033353779671,0.000311490954229781,0.000300899232007044,0.000116051380688923,0
k141_3533322_6,GH103,3524598_6,k141_3533322,5600,6886,+,1287,0,0.000856293815361451,0.000254068000003549,0.00034547291038311,0.000956508086658193,0.000473760142087562,9.57198614385007e-05,0.000375202831099683,0.000618733421041938,0,0.000590050838441874,0.00034416483054759,0.000221641392340853,0.000641123012197546,0.000308301315590725
k141_3534257_7,GH3,3525531_7,k141_3534257,7748,9982,-,2235,0,0.000328724874085067,0.000292604488594691,0.000530497999299701,0.000344246618436548,0.000477416680096963,0.000275596111121589,0.000576150387621527,0.000237527192507375,9.11884391994706e-05,0.000254830680897548,0.000132122337633035,0.000255259482722754,0.00059069373902335,0.000621361644777816
k141_3534767_3,CBM32,3526040_3,k141_3534767,1379,3559,+,2181,0,0.00117902353394335,0.000299849166441602,0.000543632750313999,0.000634985853264664,0.000349455125439416,0.000225935738966255,0.000442811594337728,0,0.000747569597838851,0.000435233510473803,0.000135393592209919,0.000392369287403959,0.000453989170122829,0.000181927461332078
k141_3537745_1,GH23,3529017_1,k141_3537745,2,1102,+,1101,0,0.000834128171639561,0.000445484354229656,0.000269224120898009,0.000139762251081868,0.000276897957705128,0.000223781038458402,0,0,0,0.000172433112868913,0.000268204745331365,0,0.000299773048755038,0
k141_3539211_3,GH30_1,3530480_3,k141_3539211,1393,2880,-,1488,0,0.00148125018866961,0.000988867487917038,0.00119522482705124,0.000310238383953905,0.00040976431644267,0.000331159843202555,0.000432693587477861,0.000178384837114914,0.000136966506458882,0.000127586597626796,0.000793799528521055,0.000287552895103506,0.000332711821249291,0.00053331154995331
k141_3543580_5,GH51,3534836_5,k141_3543580,3943,5529,-,1587,0,0.00115737254817285,0.000206040022687188,0.000840498366092745,0.000387846851773502,0.000480253074091598,0.000155250739346377,0.000202850679951814,0.000167256860508501,0,0.000119627509306032,0.000279105316266382,0.000359486417067017,0.000623913282947631,0.000750063881219778
k141_3549304_1,GH23,3540551_1,k141_3549304,82,810,-,729,0,0.000755864293806713,0.000672809703713102,0.000609908965244255,0.000844325039457541,0.000418195680978527,0.000168986915872909,0.00044159674771403,0,0.000279569494665044,0.000260423672522185,0.000405066426076588,0.000195646414226803,0,0
k141_3551488_1,GH3,3542729_1,k141_3551488,1,1464,-,1464,0,0.000250922163107966,0.000111675381149101,0.000101234889722919,0.00031532425910069,0.000416481764253205,0.000336588693091121,0.000329840193733123,0.000181309178706961,0.000417635577071346,0.000129678181194449,0.000705961056102742,0.000292266876990449,0,0.000271027181123813
k141_3553641_2,GH10,3544878_2,k141_3553641,196,798,+,603,0,0,0,0,0.000255187791776346,0.000505579853123294,0.000408595229424048,0.00026693534749878,0,0,0.000314840559317866,0,0.000236527754513,0.00109469362082686,0.000987024361107619
k141_3555113_1,GH23,3546345_1,k141_3555113,131,1129,-,999,0,0.000551576646831926,0.000818282072083502,0.001038493643524,0.000924193624271092,0.000305169821254601,0.000123314776447798,0.000805615688397218,0.00106280935986783,0.000612030515347798,0.000190038896164838,0.000886767040870368,0.000571076019905261,0,0.000595771461209103
k141_355572_1,CBM50,354729_1,k141_355572,3,572,-,570,0,0.000644473766298355,0,0.000520027644050365,0.000269961821826556,0,0.000648376114059739,0.000282389499196077,0,0,0,0,0,0,0
k141_355572_1,CBM50,354729_1,k141_355572,3,572,-,570,0,0.000644473766298355,0,0.000520027644050365,0.000269961821826556,0,0.000648376114059739,0.000282389499196077,0,0,0,0,0,0,0
k141_3556065_1,GH55,3547294_1,k141_3556065,723,3677,+,2955,0,0.00229982262795809,0.000885239975646883,0.00135418366191796,0.000989403225171438,0.000515845433897371,0.000333513263408055,0.000926008205485614,0.000359305093234506,0.000413819617483892,0.00147767300073756,0.000899370836375124,0.000675724975837139,0.000390922315863803,0.000604239278931872
k141_3559862_2,GH43_7,3551084_2,k141_3559862,969,2447,+,1479,0,0.000745131940750634,0.000331628312377857,0.000601249000220503,0.000208084162868339,0.000412257811268893,0.000166587507331103,0,0.000538411029669354,0,0.000385088959977024,0.000299486231855814,0.000578605419762025,0.000446315249059225,0.000670696066878402
k141_3559862_2,GH43_7,3551084_2,k141_3559862,969,2447,+,1479,0,0.000745131940750634,0.000331628312377857,0.000601249000220503,0.000208084162868339,0.000412257811268893,0.000166587507331103,0,0.000538411029669354,0,0.000385088959977024,0.000299486231855814,0.000578605419762025,0.000446315249059225,0.000670696066878402
k141_3568203_2,GH35,3559404_2,k141_3568203,209,1900,+,1692,0,0,0.000289880776599794,0.000437966544191353,0.000454722926835511,0.000180180054038621,7.28081924771574e-05,0.000190262428536364,0,0.00048181125676316,0.000224407632705287,0.000436308251492069,0.000421472328520505,9.75325433449459e-05,0.000351758681884098
k141_3569811_2,GH2,3561009_2,k141_3569811,584,2632,+,2049,0,0,7.97914875560194e-05,0,0.000300396756351658,0.000148787043159271,0,7.85563760574739e-05,0.000259088958152261,0.000397864639552595,0.000833889563405591,0.000360289683516145,0.000835292743609599,0.00048323591021859,0.000193647532047468
k141_3570641_1,GH23,3561833_1,k141_3570641,3,599,+,597,0,0,0,0,0.000257752493201234,0.000255330528838649,0.000206350857070939,0,0,0,0,0.000494628851942768,0,0.000276423891691203,0
k141_3573745_1,GH51,3564926_1,k141_3573745,3,1313,-,1311,0,0,0.000498833739137403,0.000113049487837036,0.000234749410283962,0.000232543593770669,0.000281902658286843,0.000245556086257459,0.00080987532456748,0.000932751311719985,0.00072406124053651,0.000225242886811466,0.000435167768028494,0.00100701793037162,0.000453986033369866
k141_3574072_1,GH103,3565252_1,k141_3574072,2,859,-,858,0,0.00128444072304218,0.00190551000002662,0.00120915518634088,0.00233148846122935,0.00195426058611119,0.00258443625883952,0.00168841273994857,0.00278430039468872,0.00190029055114981,0.00265522877298843,0.00103249449164277,0.00132984835404512,0.00173103213293338,0.00254348585362348
k141_3574330_2,GH103,3565508_2,k141_3574330,1704,2513,-,810,0,0.000680277864426042,0.000403685822227861,0,0.000379946267755893,0.000188188056440337,0.000456264672856853,0.000397437072942627,0,0.000503225090397079,0,0,0.000528245318412367,0.000814938584393326,0.000489856534771929
k141_3574567_2,GH109,3565745_2,k141_3574567,312,1694,-,1383,0,0.00239056429581386,0.00248253645556613,0.00150029667372448,0.000890112731402093,0.000551093006929404,0.000178151065323717,0.00104747514886181,0.000959640772331856,0.00191574844608866,0.00109818572534301,0.000533791440003312,0.000309384459807677,0.00023864795855336,0.000286900790430414
k141_3575407_1,GH10,3566584_1,k141_3575407,1,582,-,582,0,0,0.000561830783513002,0.000254652712292704,0,0.000261911212571603,0.000423338356258936,0.000276567035295127,0,0,0,0,0,0.000283548218796647,0.000681759094785675
k141_3578389_1,GH13_1,3569559_1,k141_3578389,1,1284,+,1284,0,0.00028609816728198,0.000381992425238981,0.000115426696693422,0.000599214324147729,0.00071230058746109,0.00047971752987286,0.000626799122047368,0.000620179059876148,0,0.000739286827370222,0.000459958605311266,0.000444318492122552,0.000128524192632125,0.000618043291534677
k141_3580763_5,GH28,3571930_5,k141_3580763,4874,6301,-,1428,0,0.000385871897888721,0.000457962907569422,0.000415148119199871,0.00075430509039773,0.000640471956792744,0.000258805591746534,0.000225436995156532,0.000185879998338229,0.00156993541857072,0.000930631653277809,0.00134412273106716,0.00059926989903924,0.000693382619074153,0.0018060886943797
k141_358533_2,GH43_5,357682_2,k141_358533,468,1289,+,822,0,0.00111724466785299,0.000198896299272851,0.000180301555418922,0.000187199803456371,0.000185440785543398,0.00119894366590122,0.000587452607816657,0,0.000247939369356225,0,0.000538856614251519,0.00034702247194973,0.000200760417688137,0.000724058016724932
k141_3586566_50,GH103,3577722_50,k141_3586566,49671,50888,-,1218,0,0.000603202047274323,0.00053692202956415,0.000730088071696325,0.00138970494487069,0.000125149692706628,0.000505712075826561,0.000264305442597314,0.000217928273913786,0.00167328539910359,0.00155869340943081,0.000606103088279623,0.00152228330675485,0.00135488557750122,0.000651533322110448
k141_3592924_2,GH79,3584060_2,k141_3592924,390,2000,-,1611,0,0.000684078299422835,0.0006089115754275,0.000275992325054663,0.000382068872603692,0.00037847877272917,0.000535282577094632,0.000499571739732353,0.000494295414575403,0.000379527302813439,0.000942762792147352,0.000274947322727963,0.000531196409576682,0.00122923697087261,0.00110833461778006
k141_3594682_1,GH29,3585810_1,k141_3594682,24,1802,-,1779,0,0.000309738656652667,0.000367605976396366,0.000416548281490596,0.00017299408481297,0.000514105651658257,0,0.000452394644580562,0,0.000114562204390566,0.000533583072705658,0.000331976868588907,8.01721393880489e-05,0.000185525647374534,0.000446075090686074
k141_3595679_1,GH30,3586806_1,k141_3595679,59,721,+,663,0,0.000554072468763292,0,0,0,0,0,0.000242778302476266,0,0.000307399942097763,0,0,0.00021512252786024,0,0
k141_3599156_1,GH13,3590268_1,k141_3599156,3,1193,-,1191,0,0.000154219163220009,0.000549094065498854,0.000124439864445301,0.000258401743813832,0.000127986839392673,0.000310305948794333,0.000270297253638563,0,0.000855609410624756,0.000159402902828441,0.000247937384223201,0.000239506693486715,0.000554240347068509,0.000166575899733528
k141_3603187_1,GH2,3594287_1,k141_3603187,3,935,-,933,0,0.000590594930530647,0.00017523339550084,0.00127080710443176,0,0.000326757397034669,0,0.000172520915907571,0.000284498003887451,0,0,0,0.000458605260358003,0,0.000212638688727365
k141_3603513_6,GH51,3594609_6,k141_3603513,5132,6787,+,1656,0,0.000887318953599185,9.87275108709443e-05,0.00053698506722592,0.000836294774136613,0.000828436552808006,0.000297563917080556,0.000291597852430732,0,0.00012307135362972,0.000229286059503228,0.000445793213481027,0.000258380862266919,0,0.000838613089419335
k141_3604444_1,CBM9,3595540_1,k141_3604444,2,778,-,777,0,0,0.000210415389964329,0,0.00099020745457617,0.000196180599377958,0.000317095139437195,0.000621474959620711,0.000341617294243232,0.000524597584583827,0.00122167861820253,0.000380043017515872,0.000183560149255263,0.000637162406716789,0.000510661252464946
k141_3608979_1,GH25,3600062_1,k141_3608979,3,767,-,765,0,0.00240098069797426,0.000213716023532397,0.00038747157791988,0.000201148024106061,0.000597773826339895,0.000966207542520395,0.000631223586438291,0.000346975996898028,0.00106565313260558,0.000496336881748165,0.0009650111915354,0.000559318572436624,0.000215719037045292,0.000778007437578946
k141_3611252_2,GH2,3602326_2,k141_3611252,537,1922,+,1386,0,0,0.000353880428576372,0.000106932091309058,0.000444093040234161,0.000109980032984613,0,0,0.0001915127255606,0.000441138877945491,0.00027395217499087,0.000532636047276033,0,0.000476262809061034,0
k141_3611606_2,GH103,3602678_2,k141_3611606,184,993,-,810,0,0.00408166718655625,0.00161474328891144,0.00384242648103881,0.00265962387429125,0.000940940282201686,0.00182505869142741,0.00258334097412708,0.0042600941841369,0.00301935054238247,0.00304695696850957,0.00127595924214125,0.00123257240962886,0.00346348898367163,0.00171449787170175
k141_3614482_8,GH51,3605548_8,k141_3614482,3998,6067,+,2070,0,8.87318953599185e-05,0,0,0.000446023879539527,0.00044183282816427,0.000357076700496668,0.000466556563889171,0,0.000196914165807552,0.000458572119006456,0.000142653828313929,0.000137803126542357,0.00063777802256869,0.00105425645527002
k141_3615446_2,GH29,3606509_2,k141_3615446,275,757,+,483,0,0,0,0,0.000318588485385377,0.000631189754520386,0,0.000333254688492265,0,0,0,0,0.000295292414019336,0,0
k141_3615952_3,CBM32,3607015_3,k141_3615952,1013,4150,+,3138,0,5.85325122355103e-05,5.21009426393511e-05,0.000283380264922283,0.000147111126616766,0.000485762669587869,0,0.000153883379103025,0,0.000194843366740743,0.00108899918127346,0.000705768223254858,0.000863575042528822,0.000578481738921648,0.000379334410291838
k141_3620190_1,GH135,3611246_1,k141_3620190,3,410,-,408,0,0,0,0,0.000377152545198865,0,0,0.000394514741523932,0,0,0,0,0,0,0
k141_3622490_1,GH29,3613544_1,k141_3622490,3,1007,-,1005,0,0.000365522434616978,0.000650717444785209,0.000737352629623652,0.000153112675065808,0,0.000122578568827214,0,0.00026411605734029,0.000202792200607778,0,0.00014691215154718,0.0001419166527078,0.000328408086248057,0
k141_3627699_1,GH103,3618734_1,k141_3627699,3,986,-,984,0,0.000373323218282584,0,0.000602471051033959,0,0.000619643600474281,0.000125194574869259,0.000817896415354492,0,0,0.000192935830557595,0.00015004747185459,0.000434836085278473,0.000503125193108684,0.00020161778107991
k141_3628958_2,GH23,3619987_2,k141_3628958,128,1135,+,1008,0,0.000364434570228237,0.000324390392861674,0.000147031625549954,0.000152656982580493,0.000151222545353842,0.000244427503316171,0.000638738152943508,0,0.000202188652391683,0.000376684240612446,0.000292949826001818,0.000424482845152795,0.000982292043688384,0.000787269430883458
k141_3629544_1,GH5_26,3620572_1,k141_3629544,257,1315,-,1059,0,0.000173441948437234,0.000154384096319437,0.000279901564786315,0.000435915689634949,0.000575759492791967,0.000116328103561237,0.00015199434800922,0,0,0,0,0.000404040328530706,0.000311662064852972,0.000374677802800059
k141_3631140_1,GH54,3622165_1,k141_3631140,165,752,+,588,0,0.00031237248876706,0,0.000504108430456986,0,0.000259238649178016,0.00125705573134031,0.000273744922690075,0,0.000346609118385743,0,0.0010043994034348,0.000727684877404791,0.00112261947850101,0
k141_3633857_5,GH28,3624874_5,k141_3633857,6486,7883,-,1398,0,0,0.000116947609443694,0.000636085315683923,0.000220140541403629,0.000545179991833595,0.000264359359809765,0.000230274698915256,0.000759475358017143,0.0008747045562696,0.000950602289614242,0.00105612812807522,0.000510108140097779,0.000944349432558789,0.00113528982307657
k141_3636886_1,GH62,3627895_1,k141_3636886,172,1242,+,1071,0,0.000685994485135504,0.000152654302523141,0,0.000143677160075758,0.000284654203018998,0.000115024707442904,0.00030058266020871,0,0.000190295202250996,0,0.000413576224943743,0,0.000154085026460923,0
k141_3638581_3,GH23,3629588_3,k141_3638581,462,1442,+,981,0,0.000187232439750287,0.000499977853217993,0.000453235102612703,0,0.000155384633758077,0.000125577432896382,0.000328159051053546,0,0.000207753477686867,0,0.000150506332624787,0.000290777239493046,0,0.000404468698435538
k141_3638616_1,GH13,3629623_1,k141_3638616,2,1153,-,1152,0,0.000318880248949707,0.000425762390630947,0,0.000534299439031725,0.000529278908738449,0.000106937032700825,0.000279447941912785,0,0,0.000329598710535891,0.000256331097751591,0,0.000716254615189446,0.000344430376011513
k141_3639038_1,GH25,3630044_1,k141_3639038,1,1827,-,1827,0,0.000502668372728602,0.000715896039418867,0.000405604484275736,8.42245421133754e-05,0.000250299385413256,0.000202284830330625,8.81018141991046e-05,0,0.000223104719880478,0.000103912893962054,8.08137451039498e-05,0.000390329053014064,0.000270977115500244,0
k141_363955_11,GH23,363092_11,k141_363955,6444,7691,-,1248,0,0.000883052997091497,0.00144104193752013,0.00142507575533033,0.000246599741091565,0,0,0.000386927919571548,0.000212689613483166,0,0.000304244963571591,0,0.000114283842925752,0,0
k141_3640514_7,GH23,3631516_7,k141_3640514,7661,9463,-,1803,0,0.00162995029080449,0.000272034539105297,0.00156181347339585,0.000768111007193695,0.000676349753595888,0.000751584070096979,0.000535647302967601,0.000294438865920124,0.000113037249922805,0.000105296093881682,0.000982673625989459,0.000158209912336483,0.000549168264025452,0.000880274638192485
k141_3640819_10,GH20,3631820_10,k141_3640819,7917,10025,-,2109,0,0.000435455247498889,0.000620171675684338,0.000491918041669264,0.000291850618190871,0.000216831188786164,0.000175236787583713,0.000686893376422891,0.000629295015711217,0.000579818382961072,0.000450092122495668,0.000140015848558479,6.76274234098336e-05,0.000312992059439826,0
k141_3641694_1,GH9,3632693_1,k141_3641694,2,1153,-,1152,0,0.000637760497899414,0.000425762390630947,0.00025730534471242,0.000267149719515863,0.000396959181553836,0.000748559228905775,0.000419171912869177,0.000460827495880193,0.000530745212528169,0,0.000384496646627386,0.000123807496502898,0.000286501846075779,0.000172215188005756
k141_3642393_2,GH103,3633392_2,k141_3642393,836,2017,-,1182,0,0.000932360524847874,0.000414956238584476,0.000501549504414057,0.00104147707912783,0.0009027295093204,0.000625337368890103,0.000544710709109185,0.00157195978290096,0.00206909808741946,0.000803083152574759,0.000874388313142482,0.000120665174256632,0.00111692090246801,0.000839221220738711
k141_3644915_1,GH103,3635909_1,k141_3644915,221,1405,+,1185,0,0.00201500025665435,0.00303530858738417,0.00275153867358294,0.00142840558890507,0.000643174370112545,0.00166334463016169,0.00122249631297542,0.000671991487663269,0.000515964966103334,0.000640840024535605,0.0019935421070706,0.00216647447045072,0.00153187822509378,0.00200903186412791
k141_3645299_4,GH103,3636293_4,k141_3645299,4603,5886,-,1284,0,0.00114439266912792,0.00114597727571694,0.000346280090080266,0.00107858578346591,0.000593583822884241,0.000671604541822003,0.000501439297637894,0.0012403581197523,0.000793637700976701,0.00103500155831831,0.000459958605311266,0.000222159246061276,0.00077114515579275,0.000618043291534677
k141_3645299_5,GH103,3636293_5,k141_3645299,5980,7308,-,1329,0,0.000691027176053541,0.000615096907457802,0.000780628404725717,0.000926279840127235,0.000688182057411617,0.000741558836245901,0.00109003621585845,0.000998632948182812,0.000613412074073188,0.00099995635882672,0.000666576579254701,0.000858547695839513,0.000620861788335773,0.000895674476671022
k141_3647227_3,GH23,3638219_3,k141_3647227,2784,4520,-,1737,0,0.00105742673226846,0.0019765963834473,0.000255972156397848,8.85885080259855e-05,0.000263268265486482,0.000425531819244733,0.000278000025115309,0.000916879577295307,0.00152531957451964,0.000437187926928435,0.000425004928914555,0.00049266402753485,0.000190011587034713,0
k141_3648559_1,GH29,3639546_1,k141_3648559,109,1170,-,1062,0,0.00017295199943035,0,0,0.000289789526254495,0.000287066526773396,0,0.000303129970888445,0,0.000383815746913026,0.000715061609298203,0,0,0,0
k141_3654289_4,GH3,3645255_4,k141_3654289,1610,4255,-,2646,0,0.000485912760304316,0.000370731877556199,0.000616132526114094,0.000174465122949135,0.000230434354824903,0.000186230478717083,0.000304161025211194,0.000300948568738085,0,0.000215248137492826,0.000167399900572467,0.000215610334045864,0.000436574241639282,0.000824758451401718
k141_3657387_1,GH3,3648348_1,k141_3657387,2,859,-,858,0,0,0,0,0.000358690532496823,0.000710640213131343,0.000287159584315502,0.000750405662199366,0.000309366710520969,0,0.000221269064415703,0.000516247245821386,0.00016623104425564,0,0
k141_3664964_3,GH1,3655910_3,k141_3664964,1456,2934,+,1479,0,0.000124188656791772,0.000221085541585238,0.00070145716692392,0.00010404208143417,0.000412257811268893,0.000249881260996654,0.000217663305668376,0.000358940686446236,0,0.000256725973318016,9.98287439519379e-05,0.000289302709881012,0.000111578812264806,0.000402417640127041
k141_3665538_2,GH23,3656484_2,k141_3665538,1351,2016,-,666,0,0,0,0.000222534352183715,0,0.000457754731881901,0,0,0.000398553509950438,0,0.000285058344247257,0.000443383520435184,0,0,0.000595771461209103
k141_3666533_1,CBM32,3657474_1,k141_3666533,2,2506,+,2505,0,0.000806556988960217,0.000978998550911878,0.000887472326672778,0.000675712823494014,0.000486809822648058,0.000590138738545391,0.000771075518762942,0.00105962729591613,0.000813597451540187,0.00113681950460283,0.000412585623207351,0.000455492969169945,0.000329391343991314,0.000633586895273873
k141_3666533_1,CBM32,3657474_1,k141_3666533,2,2506,+,2505,0,0.000806556988960217,0.000978998550911878,0.000887472326672778,0.000675712823494014,0.000486809822648058,0.000590138738545391,0.000771075518762942,0.00105962729591613,0.000813597451540187,0.00113681950460283,0.000412585623207351,0.000455492969169945,0.000329391343991314,0.000633586895273873
k141_3666533_1,GH55,3657474_1,k141_3666533,2,2506,+,2505,0,0.000806556988960217,0.000978998550911878,0.000887472326672778,0.000675712823494014,0.000486809822648058,0.000590138738545391,0.000771075518762942,0.00105962729591613,0.000813597451540187,0.00113681950460283,0.000412585623207351,0.000455492969169945,0.000329391343991314,0.000633586895273873
k141_3669275_1,CBM67,3660211_1,k141_3669275,1,963,-,963,0,0,0.000169774411217325,0.000153902262257896,0.000319580972878789,0.000474867058307393,0,0.000501439297637894,0,0.000423273440520907,0.000197143153965392,0.000153319535103755,0,0,0.000412028861023118
k141_3672213_1,GH3,3663138_1,k141_3672213,1,855,-,855,0,0.000214824588766118,0.000191219600002671,0.000346685096033577,0,0,0,0,0.000931356623252601,0.000238369779661774,0,0,0.00016681431107759,0,0
k141_3674049_1,GH1,3664963_1,k141_3674049,1,753,+,753,0,0,0,0,0,0,0.000163600878713613,0.000427521950974141,0.000352505494856562,0,0.000252123316425861,0.000196077971188468,0.000378821343881379,0,0.000526937308320402
k141_3675755_1,GH135,3666660_1,k141_3675755,192,1028,+,837,0,0.000658333417186492,0.000585995548395282,0.000531211034244996,0.000367689936537961,0.00054635242192356,0.000588728610137875,0.000576924783303814,0,0.000973984045929829,0.000453641236006387,0.000529199685680703,0.000170401715616893,0,0.000474054711069609
k141_367650_3,GH13_23,366783_3,k141_367650,3756,5444,+,1689,0,0.000761234555219194,0.000774388433403357,0.000614242243860555,0.000364424484170839,0.000180500089658583,7.29375143110422e-05,0.000285900558688746,0.000157156090957366,0.000844667336456908,0.00112403112651671,0.000524499866092065,0.000253332568332751,0.000195411561088986,0.000469844633706646
k141_3676542_1,GH13_16,3667446_1,k141_3676542,1,1392,-,1392,0,0.00065975223920629,0.00152687202157305,0.000532355885611904,0.000663268269142831,0.000547529905591498,0.00132749419904472,0.00023126726227265,0.000381374479349126,0.000585649889686255,0,0.000636408242693605,0.000819691011329535,0.000592762440156783,0.000712614571058302
k141_367704_2,GH103,366837_2,k141_367704,859,2067,+,1209,0,0.00243076954038089,0.00229890561293534,0.00306467904372113,0.00318193214311697,0.00151297593763447,0.00142653470918024,0.00199704732682089,0.0013173034125409,0.0035400573977065,0.00329762283096951,0.00122123004387855,0.00153361544055203,0.0020474573615341,0.00147686275371686
k141_3678880_3,GH9,3669781_3,k141_3678880,927,3605,-,2679,0,0.000685610389679101,0.000244110127662984,0.000663865077511104,0.000402070798465083,0.000512090679899238,0.000505825337209725,0.00066091159386316,0,0.000380377307970916,0.00106298352334083,0.000661351454893242,0.000638863319020556,0.000800793513779556,0.00111081689016031
k141_3679676_3,GH3,3670576_3,k141_3679676,930,2063,+,1134,0,0.00129576736081151,0.00187425560320078,0.00104555822613301,0.00122125586064394,0.00107536032251621,0.00130361335101958,0.000993592682356568,0.000468142218037022,0.00107833947942231,0.000669660872199905,0.00143219914934222,0.00125772694860087,0.00116419797770475,0.00104969257451128
k141_3680526_11,GH73,3671423_11,k141_3680526,11932,13296,-,1365,0,0.00107648365359725,0.00119774914287387,0.000760040402842841,0.000676387861279723,0.000446688133968273,0.000270750465211759,0.000353762669322558,0.000583377225553827,0.00104515980313239,0.000556333647673767,0.000540830448003356,0.000313464254882064,0.000846282376100761,0.000726710243892423
